id,timestamp,id_route_test_label,id_test_type,Activity.DNS Resolution Time,Activity.Remote Address,Activity.Remote IPs,Activity.Source Ports,Activity.Sub Activity,Activity.TTFB,Activity.Error,Activity.Band,Activity.LCI,Activity.ARFCN,Activity.Private IP,Activity.Activity,Activity.Connection Reset,Activity.Duplicated ACK,Activity.Duration,Activity.End TimeStamp,Activity.Fast Retransmission,Activity.Out of Order,Activity.Packet Loss Rate,Activity.Power,Activity.Public IP,Activity.Quality,Activity.SINR,Activity.Size,Activity.Spurious Retransmission,Activity.Start TimeStamp,Activity.Status,Activity.TCP Window Update,Activity.Tech,Activity.Throughput,Activity.Throughput WIFI,Activity.Start TimeStamp_parsed,Activity.End TimeStamp_parsed
542020041221088+20250826115100+Fiji-Nadi-MO-D!20250826104115,2025-08-26 00:41:04+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,124.0,2992.5463055327546,10.59.99.35,MO Call,5.638253285374402e-10,1.3016637470342593e-09,106901.10450574783,2025-08-26T00:41:04.700000+02:00,1.0297304347941963e-09,-1.2879986526298058e-09,1.0486607418555162e-09,-77.25219522657655,82.132.215.59,-8.840259494353209,10.537881633268315,-2601.544921458775,-2.0467595717326485e-09,2025-08-26T00:39:17.523000+02:00,Success,-1.2659976537176277e-09,HSPA+,-10.766344655731189,-27.67853292860296,2025-08-26 00:39:17.523000+02:00,2025-08-26 00:41:04.700000+02:00
542020041221088+20250826115120+Fiji-Nadi-MO-D!20250826104319,2025-08-26 00:43:08+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,511.0,2753.385864673807,10.59.102.34,MO Call,-4.533406361473722e-10,1.554635740397591e-09,103885.37724850647,2025-08-26T00:43:08.510000+02:00,-8.719174586705585e-10,-5.410342413810154e-10,-1.0078072509105588e-09,-68.3542849592276,102.206.158.79,-9.110582638265699,15.209776302832834,4834.876661527918,9.362322694686204e-10,2025-08-26T00:41:25.362000+02:00,Success,3.228810296547104e-10,HSPA+,33.70893397256525,-6.3407950631008365,2025-08-26 00:41:25.362000+02:00,2025-08-26 00:43:08.510000+02:00
542020041221088+20250826115200+Fiji-Nadi-MO-D!20250826104521,2025-08-26 00:45:10+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,263.0,2793.840813073012,10.39.206.248,MO Call,-9.442849555674135e-10,9.843448198441762e-10,101654.62950040483,2025-08-26T00:45:10.794000+02:00,-1.6241019780717573e-09,5.970149088252355e-10,2.7503063532329787e-10,-73.34872012163805,156.161.182.13,-9.211360449971755,9.86139537560113,2438.438094369027,-4.843791549007413e-10,2025-08-26T00:43:28.641000+02:00,Success,-8.203648157165578e-10,HSPA+,34.20295506659421,74.9447916961634,2025-08-26 00:43:28.641000+02:00,2025-08-26 00:45:10.794000+02:00
542020041221088+20250826115220+Fiji-Nadi-MO-D!20250826104728,2025-08-26 00:47:17+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,53.0,416.33435066729515,10.59.108.234,MO Call,-1.2887552101510266e-09,-7.561906389406627e-11,105507.90638017764,2025-08-26T00:47:17.118000+02:00,-3.8253098498131607e-10,-1.964497558196042e-11,-6.234355981758438e-10,-86.98730191328832,No Network Available,-3.0588245527580087,7.656719021743979,3010.8418746816337,1.0863388870094973e-09,2025-08-26T00:45:30.959000+02:00,Success,1.4072525614314508e-09,HSPA+,-220.6263043758127,80.13535027323817,2025-08-26 00:45:30.959000+02:00,2025-08-26 00:47:17.118000+02:00
542020041221088+20250826115401+Fiji-Nadi-MO-D!20250826104932,2025-08-26 00:49:21+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,330.0,3262.838728692405,10.59.112.63,MO Call,9.679730799283084e-11,-7.407916175817897e-10,104837.18847346048,2025-08-26T00:49:21.493000+02:00,1.5307189877356049e-12,-1.0227399392632377e-09,9.887500810611063e-10,-82.34348711271072,82.132.199.77,-11.308452393532479,10.337609657287365,3936.1269580346307,2.6068862528291814e-10,2025-08-26T00:47:37.260000+02:00,Success,-1.5583590638757173e-09,HSPA+,135.597676290881,39.99438587314383,2025-08-26 00:47:37.260000+02:00,2025-08-26 00:49:21.493000+02:00
542020041221088+20250826115441+Fiji-Nadi-MO-D!20250826105137,2025-08-26 00:51:26+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,194.0,2835.24343675988,10.39.218.48,MO Call,-1.1279254344577561e-09,1.254146599099148e-09,103514.35455685447,2025-08-26T00:51:26.967000+02:00,-1.613525490511979e-09,-1.1920021232164066e-09,5.49485740562247e-10,-79.4477470380179,92.40.168.155,-12.362615763096194,7.572067839929884,-2451.4598822528937,2.4026345602027594e-09,2025-08-26T00:49:42.802000+02:00,Success,-1.1346430490724618e-09,HSPA+,151.82970217227205,30.877556301330532,2025-08-26 00:49:42.802000+02:00,2025-08-26 00:51:26.967000+02:00
542020041221088+20250826115622+Fiji-Nadi-MO-D!20250826105342,2025-08-26 00:53:31+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,330.0,3896.6652911104616,10.59.119.196,MO Call,6.849102088009932e-12,2.5161100602849072e-09,103615.1682190035,2025-08-26T00:53:31.404000+02:00,9.020677610190712e-10,-1.533648326299432e-10,3.9342405257216306e-10,-76.78353742193731,82.132.244.24,-9.227651400737399,17.978882724711553,-688.2706771000642,1.184016621253709e-10,2025-08-26T00:51:47.231000+02:00,Success,1.2510849290496677e-10,HSPA+,-230.73088170224423,-52.08943720629604,2025-08-26 00:51:47.231000+02:00,2025-08-26 00:53:31.404000+02:00
542020041221088+20250826115642+Fiji-Nadi-MO-D!20250826105547,2025-08-26 00:55:36+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,201.0,3347.7001161351295,10.49.222.28,MO Call,1.7861001896418125e-09,-3.342794013006599e-10,105417.24757082015,2025-08-26T00:55:36.755000+02:00,-3.3456528996666015e-10,-1.3595425103539171e-09,1.4809620854748204e-09,-84.66998196703335,102.62.128.205,-13.206088399056611,3.4594778351755195,-3552.811943231911,4.8548344842141677e-11,2025-08-26T00:53:51.549000+02:00,Success,6.324076678359382e-10,WCDMA,55.23002555651462,-24.585580491747457,2025-08-26 00:53:51.549000+02:00,2025-08-26 00:55:36.755000+02:00
542020041221088+20250826115702+Fiji-Nadi-MO-D!20250826105753,2025-08-26 00:57:42+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,263.0,3673.276360552676,10.29.231.103,MO Call,1.5473907068725693e-09,5.666999234299976e-10,105775.13606061177,2025-08-26T00:57:42.292000+02:00,-1.8801650723992385e-09,8.969702446307372e-10,-1.2781214463712004e-09,-75.44753906846557,197.192.243.131,-10.700581016035722,11.705406205454961,-1630.4669020686688,3.598895276357295e-10,2025-08-26T00:55:57.122000+02:00,Success,-4.6211786177718786e-10,HSPA+,-43.502116595674764,-44.62294354276062,2025-08-26 00:55:57.122000+02:00,2025-08-26 00:57:42.292000+02:00
542020041221088+20250826115722+Fiji-Nadi-MO-D!20250826105957,2025-08-26 00:59:46+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,205.0,3084.1749993095955,10.29.234.163,MO Call,7.731737086345299e-10,-1.2257016281176951e-10,103549.17936656982,2025-08-26T00:59:46.027000+02:00,7.485089130024905e-10,-4.770222394935748e-10,-7.181836770124589e-10,-80.89575869892552,102.218.86.138,-7.805456572702627,5.293262774616615,-1502.190562373357,-7.130504416572985e-10,2025-08-26T00:58:02.875000+02:00,Success,-1.320073728649784e-09,HSPA+,77.8629671795574,55.70183551283945,2025-08-26 00:58:02.875000+02:00,2025-08-26 00:59:46.027000+02:00
542020041221088+20250826115742+Fiji-Nadi-MO-D!20250826110201,2025-08-26 01:01:50+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,354.0,3356.1264832356574,10.29.238.133,MO Call,1.2541658196346418e-10,-5.002183757797344e-10,105189.3499409435,2025-08-26T01:01:50.592000+02:00,3.1600214220214185e-10,8.545042069915682e-10,-7.702581784813381e-10,-71.051144506446,156.164.211.176,-10.653811102526321,7.950728977470763,-3372.987938537942,2.6839795890216463e-10,2025-08-26T01:00:06.444000+02:00,Success,-5.931401516324394e-10,HSPA+,-47.23443752877269,75.15063842660842,2025-08-26 01:00:06.444000+02:00,2025-08-26 01:01:50.592000+02:00
542020041221088+20250826115822+Fiji-Nadi-MO-D!20250826110406,2025-08-26 01:03:55+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,362.0,3309.123412419263,10.49.236.23,MO Call,6.804955423177017e-10,-1.135194244997986e-09,104649.94669517274,2025-08-26T01:03:55.945000+02:00,-1.452028712120611e-09,-9.481859707364613e-10,-1.4174682953582497e-09,-67.04735627257116,102.62.128.205,-7.123491799237309,16.13084195146017,-1931.5108879425466,-1.0020984371367702e-10,2025-08-26T01:02:10.779000+02:00,Success,1.8515654588249536e-09,HSPA+,-34.815081962438995,-109.78271401405372,2025-08-26 01:02:10.779000+02:00,2025-08-26 01:03:55.945000+02:00
542020041221088+20250826115942+Fiji-Nadi-MO-D!20250826110608,2025-08-26 01:05:57+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,362.0,3283.0575607954975,10.39.246.14,MO Call,-5.707573614488364e-10,4.994387552584362e-10,100612.00730913288,2025-08-26T01:05:57.253000+02:00,1.9700778852718027e-09,-1.0217296969105772e-09,-4.363160571637108e-10,-76.88223526407621,No Network Available,-3.3382384659396327,12.867523979990729,-5425.430311317872,-6.296979721193036e-10,2025-08-26T01:04:16.126000+02:00,Success,-1.233151800971351e-09,HSPA+,-39.83267676852762,-61.636992657711644,2025-08-26 01:04:16.126000+02:00,2025-08-26 01:05:57.253000+02:00
542020041221088+20250826120022+Fiji-Nadi-MO-D!20250826110814,2025-08-26 01:08:03+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,297.0,2885.1337696313044,10.39.250.235,MO Call,8.528557666630101e-10,-2.741005819084897e-10,105575.42700334756,2025-08-26T01:08:03.698000+02:00,-1.0153253859421701e-10,-5.994883070669928e-10,7.097325584659266e-10,-66.02752456594494,156.161.84.96,-10.104814240889022,10.083744005781345,2665.9781425012197,-8.749076767864797e-10,2025-08-26T01:06:17.533000+02:00,Success,6.054236572183877e-10,HSPA+,9.071191273085276,42.62355853485769,2025-08-26 01:06:17.533000+02:00,2025-08-26 01:08:03.698000+02:00
542020041221088+20250826120303+Fiji-Nadi-MO-D!20250826111019,2025-08-26 01:10:08+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,313.0,2835.1305971603297,10.39.255.31,MO Call,-1.2234096522348697e-09,-2.8561971766383157e-10,104902.84090843069,2025-08-26T01:10:08.118000+02:00,-5.619155917579169e-10,-5.595780519052569e-11,-2.994574854697891e-10,-69.75352639482473,102.58.137.200,-9.335545725976608,10.966485746829111,-195.4957017003751,8.973162995277457e-11,2025-08-26T01:08:23.949000+02:00,Success,-5.776999186886053e-10,HSPA+,168.5347412725527,-78.58228632090291,2025-08-26 01:08:23.949000+02:00,2025-08-26 01:10:08.118000+02:00
542020041221088+20250826120323+Fiji-Nadi-MO-D!20250826111225,2025-08-26 01:12:14+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,212.0,3361.7088749860045,10.49.251.69,MO Call,-4.206158527937111e-10,1.6132288254043017e-09,105232.85814476595,2025-08-26T01:12:14.593000+02:00,-1.9372114505721834e-09,1.4749551115843265e-10,-6.557732268069427e-10,-80.87898367283736,82.132.213.42,-9.068073281932643,8.254744560394078,298.33414585927756,1.617553272102344e-10,2025-08-26T01:10:28.449000+02:00,Success,-1.3221769052762635e-09,HSPA+,-97.29379617711027,-18.854832386305635,2025-08-26 01:10:28.449000+02:00,2025-08-26 01:12:14.593000+02:00
542020041221088+20250826120543+Fiji-Nadi-MO-D!20250826111429,2025-08-26 01:14:18+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,39.0,3774.7785835358304,10.29.6.92,MO Call,-5.556037975434288e-10,2.0875909776440863e-09,103415.96427558339,2025-08-26T01:14:18.078000+02:00,-4.380165965782092e-10,2.3823344530353957e-10,-6.88518917363123e-10,-79.3564171506806,82.132.233.163,-8.82827548119936,9.730058005482725,-721.5679963386285,4.0710027817544293e-10,2025-08-26T01:12:34.901000+02:00,Success,1.7230803962743741e-09,HSPA+,-21.478243386230233,10.676541976729567,2025-08-26 01:12:34.901000+02:00,2025-08-26 01:14:18.078000+02:00
542020041221088+20250826120724+Fiji-Nadi-MO-D!20250826111633,2025-08-26 01:16:22+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,238.0,3137.972079088668,10.29.9.212,MO Call,1.9428372386904585e-09,1.1126423243349207e-11,103115.91460061203,2025-08-26T01:16:22.060000+02:00,-5.220101202893146e-10,-2.8209590891408267e-11,-4.757256165029808e-10,-69.01761430369876,82.132.185.28,-7.2969550188030645,6.679252748224296,848.5413680574769,-2.0007753407343293e-09,2025-08-26T01:14:37.924000+02:00,Success,4.8921932966110154e-11,HSPA+,75.74146594598056,27.955455167969664,2025-08-26 01:14:37.924000+02:00,2025-08-26 01:16:22.060000+02:00
542020041221088+20250826120804+Fiji-Nadi-MO-D!20250826111835,2025-08-26 01:18:24+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,145.0,3265.359708420465,10.29.13.246,MO Call,5.061109092456745e-10,-4.1461452609310964e-10,101901.13224794794,2025-08-26T01:18:24.323000+02:00,-2.1002427035169215e-09,1.4087030811705207e-09,-5.613100658956506e-10,-61.91376575626047,46.233.82.14,-7.5849381191852405,10.465842196829648,1732.61404927465,1.6762573234295634e-09,2025-08-26T01:16:42.194000+02:00,Success,-1.2191172631399625e-09,HSPA+,152.5359923561424,-2.856370154116006,2025-08-26 01:16:42.194000+02:00,2025-08-26 01:18:24.323000+02:00
542020041221088+20250826120844+Fiji-Nadi-MO-D!20250826112038,2025-08-26 01:20:27+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,137.0,3310.3079409430575,10.59.170.73,MO Call,2.8232922694535703e-09,-2.4757688069123626e-09,102744.99855756469,2025-08-26T01:20:27.597000+02:00,2.778466881092151e-10,7.604504054203195e-10,1.6867306161690458e-10,-75.7632989331716,102.218.86.131,-7.952737612137647,10.855503787694884,2100.4124794109,-6.843561188761383e-11,2025-08-26T01:18:44.472000+02:00,Success,-1.2325476798732162e-09,HSPA+,42.19106390954906,-27.413209544152604,2025-08-26 01:18:44.472000+02:00,2025-08-26 01:20:27.597000+02:00
542020041221088+20250826120924+Fiji-Nadi-MO-D!20250826112243,2025-08-26 01:22:32+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,148.0,2722.0934994938802,10.59.173.195,MO Call,4.941379836672234e-10,6.104762348386136e-11,104842.9272157145,2025-08-26T01:22:32.030000+02:00,-1.0877761483538663e-09,7.022810804456326e-10,-1.101289453016709e-09,-76.16471267084351,No Network Available,-7.922988761250105,7.333787704731653,-6027.156149285796,8.708520594431361e-10,2025-08-26T01:20:47.871000+02:00,Success,-1.780882747676192e-09,HSPA+,-197.58577074632848,72.15250373893107,2025-08-26 01:20:47.871000+02:00,2025-08-26 01:22:32.030000+02:00
542020041221088+20250826121024+Fiji-Nadi-MO-D!20250826112438,2025-08-26 01:24:27+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,353.0,3330.7609919750066,10.59.177.86,MO Call,-1.2542474553475095e-10,7.20814973805585e-10,95419.83720182351,2025-08-26T01:24:27.530000+02:00,-7.574449542274707e-10,-7.52129787921035e-10,2.189112036728184e-10,-73.88748421786825,102.218.86.139,-12.57573104259572,3.4063783295376773,-898.4946226694528,-1.6317626203293518e-11,2025-08-26T01:22:52.388000+02:00,Success,2.1534165315242803e-10,WCDMA,-48.67168507880558,-40.548338444074524,2025-08-26 01:22:52.388000+02:00,2025-08-26 01:24:27.530000+02:00
542020041221088+20250826121045+Fiji-Nadi-MO-D!20250826112644,2025-08-26 01:26:33+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,436.0,3295.360381595073,10.29.27.181,MO Call,9.098571779628386e-10,2.5681993169572047e-11,106364.78679372622,2025-08-26T01:26:33.794000+02:00,-2.11055104640603e-09,3.5524226878628583e-10,-5.777328146274578e-10,-74.7178079148047,No Network Available,-7.60213822153224,7.9160243400735135,3368.338161268339,-4.724841372770832e-11,2025-08-26T01:24:47.634000+02:00,Success,-1.931230155722975e-09,HSPA+,181.41780871616703,132.3358546033974,2025-08-26 01:24:47.634000+02:00,2025-08-26 01:26:33.794000+02:00
542020041221088+20250826121105+Fiji-Nadi-MO-D!20250826112851,2025-08-26 01:28:40+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,148.0,3254.098657722439,10.39.31.28,MO Call,-2.583679186132265e-09,1.0015377534141679e-09,106213.25208903199,2025-08-26T01:28:40.292000+02:00,1.6513595725812613e-09,-1.6731381446523758e-10,-5.160118757281171e-10,-81.13633945152458,156.161.84.96,-11.7930496683478,7.508303354127658,6153.258807893858,4.352237542654604e-10,2025-08-26T01:26:54.138000+02:00,Success,1.2556963916558532e-10,HSPA+,181.14166808676694,7.674351860382514,2025-08-26 01:26:54.138000+02:00,2025-08-26 01:28:40.292000+02:00
542020041221088+20250826121125+Fiji-Nadi-MO-D!20250826113052,2025-08-26 01:30:41+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,30.0,3010.075313320063,10.49.26.103,MO Call,7.756195656478405e-10,4.936451539202189e-10,101336.09130020202,2025-08-26T01:30:41.902000+02:00,2.8983211573676614e-10,-2.3549397474970045e-09,-9.900149755983776e-11,-79.66303758035139,197.231.207.230,-11.120342551274415,4.828354473590396,6405.400082325478,8.917579747067401e-11,2025-08-26T01:29:00.719000+02:00,Success,-9.380278796503985e-10,WCDMA,143.95544970868448,-100.13948123086799,2025-08-26 01:29:00.719000+02:00,2025-08-26 01:30:41.902000+02:00
542020041221088+20250826121145+Fiji-Nadi-MO-D!20250826113300,2025-08-26 01:32:49+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,30.0,2989.462353818835,10.49.30.171,MO Call,-1.4715719937530756e-10,1.5506918019274877e-09,107506.54643565275,2025-08-26T01:32:49.516000+02:00,-8.929025948834024e-11,-5.052521493871702e-10,-8.861128858259453e-10,-68.19228687860465,No Network Available,-10.747060396023942,4.39936710124747,-92.45041684168791,9.013434102318215e-10,2025-08-26T01:31:02.342000+02:00,Success,1.209941309396657e-09,HSPA+,523.59518963327,0.964210097896515,2025-08-26 01:31:02.342000+02:00,2025-08-26 01:32:49.516000+02:00
542020041221088+20250826121405+Fiji-Nadi-MO-D!20250826113458,2025-08-26 01:34:47+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,38.0,2834.901661846647,10.49.34.27,MO Call,8.616938754648327e-10,-1.1091972710244019e-10,96465.63278541637,2025-08-26T01:34:47.355000+02:00,-7.149360598686378e-10,-1.6419142505355584e-09,1.5266052840775902e-09,-67.10847111763573,82.132.214.237,-7.269499144063926,8.891156695133972,12701.18223089114,-1.6151722331252467e-09,2025-08-26T01:33:10.248000+02:00,Success,-1.063522249529328e-09,HSPA+,679.5788474618347,62.239617120699826,2025-08-26 01:33:10.248000+02:00,2025-08-26 01:34:47.355000+02:00
542020041221088+20250826121526+Fiji-Nadi-MO-D!20250826113701,2025-08-26 01:36:50+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,397.0,3188.938352434087,10.39.45.137,MO Call,-3.622798065169957e-10,-1.1015474332561823e-09,103887.66491131931,2025-08-26T01:36:50.893000+02:00,-7.721452930556693e-10,1.1704353924413503e-09,-4.6281878299359497e-10,-72.38555955803919,No Network Available,-9.083571912205496,3.943859795265088,4274.960071163756,-1.932895008171227e-11,2025-08-26T01:35:07.757000+02:00,Success,2.5470885586467315e-10,WCDMA,215.4867683786655,-46.82919579018736,2025-08-26 01:35:07.757000+02:00,2025-08-26 01:36:50.893000+02:00
542020041221088+20250826121826+Fiji-Nadi-MO-D!20250826113904,2025-08-26 01:38:53+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,397.0,2816.876618230077,10.29.49.194,MO Call,-7.78734701241803e-10,-1.700064955125353e-09,102022.9524044438,2025-08-26T01:38:53.435000+02:00,1.416771980357402e-09,8.54870443125873e-10,-2.4045570211966375e-10,-75.67723112029906,82.132.221.178,-11.627007594666845,8.886579400398826,-289.18210422116954,-6.729893400551364e-10,2025-08-26T01:37:11.300000+02:00,Success,-3.10722868472748e-10,HSPA+,116.10271031597335,7.310215262745726,2025-08-26 01:37:11.300000+02:00,2025-08-26 01:38:53.435000+02:00
542020041221088+20250826122127+Fiji-Nadi-MO-D!20250826114104,2025-08-26 01:40:53+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,60.0,2897.455735837252,10.29.52.131,MO Call,-2.1792822298365603e-10,-1.103206517215466e-11,99493.1918757799,2025-08-26T01:40:53.098000+02:00,6.816199735939572e-10,-8.467519124766468e-10,1.1313379668725705e-09,-72.31212170897108,82.132.223.3,-10.499933061221181,5.239017901672685,904.9790320333891,4.870114591295912e-10,2025-08-26T01:39:13.955000+02:00,Success,3.032283032509438e-10,HSPA,332.4296029346761,-11.239836600499189,2025-08-26 01:39:13.955000+02:00,2025-08-26 01:40:53.098000+02:00
542020041221088+20250826122527+Fiji-Nadi-MO-D!20250826114308,2025-08-26 01:42:57+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,401.0,3031.6405698770873,10.49.47.85,MO Call,-7.76398459860961e-10,-8.788848044870567e-10,103101.61018868725,2025-08-26T01:42:57.618000+02:00,7.494397763912783e-10,-1.5098810796910073e-10,-1.0514984671171241e-10,-71.36166116218526,82.132.218.130,-9.95199353269301,9.72266967224789,-1441.9738605855214,-1.3118765614982226e-09,2025-08-26T01:41:13.482000+02:00,Success,-6.010361065524014e-10,HSPA+,-110.16319235065416,-8.57147443931642,2025-08-26 01:41:13.482000+02:00,2025-08-26 01:42:57.618000+02:00
542020041221088+20250826122547+Fiji-Nadi-MO-D!20250826114505,2025-08-26 01:44:54+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,Call Block,8.0,165.0,3012.716134992961,10.39.73.40,MO Call,8.988389313457614e-10,2.4359817698728106e-10,95724.60600844152,2025-08-26T01:44:54.309000+02:00,-3.208024746446783e-10,-7.633902955942324e-10,1.3947352259980038e-09,-86.63469081923218,82.132.187.143,-10.818024912378354,7.4940558985105,4930.7617290451835,-6.985819669553932e-10,2025-08-26T01:43:18.246000+02:00,Failed,1.1751949018351784e-09,LTE CA2,314.6695739613354,579.3590566587875,2025-08-26 01:43:18.246000+02:00,2025-08-26 01:44:54.309000+02:00
542020041221088+20250826122928+Fiji-Nadi-MO-D!20250826114710,2025-08-26 01:46:59+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,33.0,-102.86445752718649,10.39.73.40,MO Call,-1.7577578026045585e-09,6.269441685293548e-10,104077.48499339358,2025-08-26T01:46:59.498000+02:00,1.3736216304967626e-09,2.1184439921912393e-09,-2.68727454750196e-10,-72.49006059278585,No Network Available,-3.6175177382061268,9.412367288639546,3654.244813846684,-4.100111406603258e-10,2025-08-26T01:45:15.347000+02:00,Success,2.4088939223703427e-09,HSPA+,-21.89822440760456,-8.537345235304608,2025-08-26 01:45:15.347000+02:00,2025-08-26 01:46:59.498000+02:00
542020041221088+20250826122948+Fiji-Nadi-MO-D!20250826114909,2025-08-26 01:48:58+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,44.0,3143.648199613393,10.49.74.204,MO Call,4.0569737539344814e-10,2.146641316246567e-11,98953.56357529535,2025-08-26T01:48:58.918000+02:00,6.58368860178342e-10,8.515379182493801e-10,-7.266864118524147e-11,-73.51712386474621,82.132.220.181,-10.429348810266255,5.295663362856738,5254.894815355125,1.723473463815311e-09,2025-08-26T01:47:19.780000+02:00,Success,-1.1223446345061837e-09,HSPA+,359.2864346294094,41.547118144676574,2025-08-26 01:47:19.780000+02:00,2025-08-26 01:48:58.918000+02:00
542020041221088+20250826123429+Fiji-Nadi-MO-D!20250826115105,2025-08-26 01:50:54+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,Call Block,41.0,167.0,41670.59873382521,10.49.80.11,MO Call,1.6368732839108478e-09,-4.287673530881002e-10,95031.47491510543,2025-08-26T01:50:54.458000+02:00,1.593638488496099e-10,-1.0856488325379003e-10,1.6988587028923742e-09,-84.32149556608707,102.218.86.139,-10.86045212048153,9.388882093302442,17045.544187946867,-7.712649223222194e-10,2025-08-26T01:49:19.383000+02:00,Failed,-5.028080869009665e-10,LTE CA2,1234.0780232452562,335.3568203675532,2025-08-26 01:49:19.383000+02:00,2025-08-26 01:50:54.458000+02:00
542020041221088+20250826123529+Fiji-Nadi-MO-D!20250826115316,2025-08-26 01:53:05+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,52.0,2716.4968436628205,10.49.80.11,MO Call,-4.734159033348693e-10,7.841878597963282e-11,110465.69731068688,2025-08-26T01:53:05.980000+02:00,-1.2485179833625358e-09,9.887837759945304e-10,-1.0497090579695585e-10,-63.53402701405093,82.132.228.212,-7.352061307969277,10.43537544085596,5268.289243742594,-9.025368148183167e-10,2025-08-26T01:51:15.856000+02:00,Success,-1.749321439935161e-09,HSPA+,926.8138666783909,-58.106908448471465,2025-08-26 01:51:15.856000+02:00,2025-08-26 01:53:05.980000+02:00
542020041221088+20250826124331+Fiji-Nadi-MO-D!20250826115513,2025-08-26 01:55:02+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8,60.0,3344.0646158174086,10.49.87.75,MO Call,1.753069088646249e-09,2.875399176326213e-10,96524.4859971567,2025-08-26T01:55:02.751000+02:00,8.276141574405594e-10,8.396026697601421e-10,2.706740692975581e-09,-69.45939127178119,45.117.246.236,-9.972110652034058,6.488201530956184,9967.86699160748,5.110547492911178e-10,2025-08-26T01:53:26.500000+02:00,Success,4.945075828638504e-10,HSPA+,528.6321811931264,64.42371176191895,2025-08-26 01:53:26.500000+02:00,2025-08-26 01:55:02.751000+02:00
542020041221088+20250826124611+Fiji-Nadi-MO-D!20250826115723,2025-08-26 01:57:12+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,Call Block,-,,,10.49.93.143,MO Call,7.455413847659294e-10,-1.5244125298383373e-09,109033.49841609766,2025-08-26T01:57:12.133000+02:00,1.427745104265589e-09,4.258031621645086e-10,-5.803644431064715e-10,-81.90095020854666,82.132.212.242,-9.286829570640126,7.21256192237805,13646.144093145762,4.565597994831733e-10,2025-08-26T01:55:23.060000+02:00,Failed,-3.967087476344822e-10,NR5G NSA,1217.2009373600558,1955.0423101962122,2025-08-26 01:55:23.060000+02:00,2025-08-26 01:57:12.133000+02:00
542020041221088+20250826124712+Fiji-Nadi-MO-D!20250826115920,2025-08-26 01:59:09+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8,241.0,3269.0379313407516,10.49.93.143,MO Call,-5.551049680309077e-10,1.318524669881232e-09,95360.17609918727,2025-08-26T01:59:09.430000+02:00,-4.425690712926192e-10,-5.331193870152635e-10,-1.7916573661062797e-10,-69.80250017080634,156.175.90.222,-7.477264525975335,11.5440044429513,4362.370106021503,4.587966484515913e-10,2025-08-26T01:57:33.291000+02:00,Success,-8.846721990384254e-10,HSPA+,730.5711839392999,65.56488315247336,2025-08-26 01:57:33.291000+02:00,2025-08-26 01:59:09.430000+02:00
